,Unnamed: 0,county,demographic_category,demographic_value,est_population,est_age_5plus_pop,partially_vaccinated,total_partially_vaccinated,fully_vaccinated,cumulative_fully_vaccinated,at_least_one_dose,cumulative_at_least_one_dose,cumulative_unvax_total_pop,cumulative_unvax_12plus_pop,cumulative_unvax_5plus_pop,cumulative_booster_recip_count,date,bivalent_booster_recip_count,cumulative_bivalent_booster_recip_count,bivalent_booster_eligible_population,administered_year,up_to_date_count,cumulative_up_to_date_count
0,0,Los Angeles,Age Group,65+,1644144.0,1644144.0,105.0,109868.0,101.0,1324710.0,105.0,1434578.0,209566.0,209566.0,209566.0,992922.0,2022-07-05T00:00:00.000,,,,,,
1,1,Los Angeles,Age Group,65+,1644144.0,1644144.0,97.0,109851.0,114.0,1324824.0,97.0,1434675.0,209469.0,209469.0,209469.0,993257.0,2022-07-06T00:00:00.000,,,,,,
2,2,Los Angeles,Age Group,65+,1644144.0,1644144.0,90.0,109840.0,102.0,1324926.0,91.0,1434766.0,209378.0,209378.0,209378.0,993593.0,2022-07-07T00:00:00.000,,,,,,
3,3,Los Angeles,Age Group,65+,1644144.0,1644144.0,112.0,109849.0,103.0,1325029.0,112.0,1434878.0,209266.0,209266.0,209266.0,994057.0,2022-07-08T00:00:00.000,,,,,,
4,4,Los Angeles,Age Group,65+,1644144.0,1644144.0,66.0,109862.0,53.0,1325082.0,66.0,1434944.0,209200.0,209200.0,209200.0,994221.0,2022-07-09T00:00:00.000,,,,,,
5,5,Los Angeles,Age Group,65+,1644144.0,1644144.0,28.0,109844.0,46.0,1325128.0,28.0,1434972.0,209172.0,209172.0,209172.0,994322.0,2022-07-10T00:00:00.000,,,,,,
6,6,Los Angeles,Age Group,65+,1644144.0,1644144.0,73.0,109845.0,72.0,1325200.0,73.0,1435045.0,209099.0,209099.0,209099.0,994599.0,2022-07-11T00:00:00.000,,,,,,
7,7,Los Angeles,Age Group,65+,1644144.0,1644144.0,654.0,118441.0,737.0,1211034.0,715.0,1329475.0,314669.0,314669.0,314669.0,28209.0,2021-09-01T00:00:00.000,,,,,,
8,8,Los Angeles,Age Group,65+,1644144.0,1644144.0,609.0,118272.0,834.0,1211868.0,665.0,1330140.0,314004.0,314004.0,314004.0,30275.0,2021-09-02T00:00:00.000,,,,,,
9,9,Los Angeles,Age Group,65+,1644144.0,1644144.0,603.0,118037.0,878.0,1212746.0,643.0,1330783.0,313361.0,313361.0,313361.0,32497.0,2021-09-03T00:00:00.000,,,,,,
10,10,Los Angeles,Age Group,65+,1644144.0,1644144.0,321.0,117899.0,476.0,1213222.0,338.0,1331121.0,313023.0,313023.0,313023.0,33504.0,2021-09-04T00:00:00.000,,,,,,
11,11,Los Angeles,Age Group,65+,1644144.0,1644144.0,187.0,117878.0,211.0,1213433.0,190.0,1331311.0,312833.0,312833.0,312833.0,34144.0,2021-09-05T00:00:00.000,,,,,,
12,12,Los Angeles,Age Group,65+,1644144.0,1644144.0,122.0,117863.0,147.0,1213580.0,132.0,1331443.0,312701.0,312701.0,312701.0,34433.0,2021-09-06T00:00:00.000,,,,,,
13,13,Los Angeles,Age Group,65+,1644144.0,1644144.0,469.0,117545.0,850.0,1214430.0,532.0,1331975.0,312169.0,312169.0,312169.0,35844.0,2021-09-07T00:00:00.000,,,,,,
14,14,Los Angeles,Age Group,65+,1644144.0,1644144.0,471.0,117338.0,728.0,1215158.0,521.0,1332496.0,311648.0,311648.0,311648.0,37448.0,2021-09-08T00:00:00.000,,,,,,
15,15,Los Angeles,Age Group,65+,1644144.0,1644144.0,489.0,117153.0,704.0,1215862.0,519.0,1333015.0,311129.0,311129.0,311129.0,39112.0,2021-09-09T00:00:00.000,,,,,,
16,16,Los Angeles,Age Group,65+,1644144.0,1644144.0,487.0,116869.0,827.0,1216689.0,543.0,1333558.0,310586.0,310586.0,310586.0,40779.0,2021-09-10T00:00:00.000,,,,,,
17,17,Los Angeles,Age Group,65+,1644144.0,1644144.0,244.0,116730.0,402.0,1217091.0,263.0,1333821.0,310323.0,310323.0,310323.0,41611.0,2021-09-11T00:00:00.000,,,,,,
18,18,Los Angeles,Age Group,65+,1644144.0,1644144.0,146.0,116660.0,222.0,1217313.0,152.0,1333973.0,310171.0,310171.0,310171.0,42079.0,2021-09-12T00:00:00.000,,,,,,
19,19,Los Angeles,Age Group,65+,1644144.0,1644144.0,466.0,116474.0,702.0,1218015.0,516.0,1334489.0,309655.0,309655.0,309655.0,43419.0,2021-09-13T00:00:00.000,,,,,,
20,20,Los Angeles,Age Group,65+,1644144.0,1644144.0,448.0,116259.0,696.0,1218711.0,481.0,1334970.0,309174.0,309174.0,309174.0,44527.0,2021-09-14T00:00:00.000,,,,,,
21,21,Los Angeles,Age Group,65+,1644144.0,1644144.0,430.0,116061.0,662.0,1219373.0,464.0,1335434.0,308710.0,308710.0,308710.0,45641.0,2021-09-15T00:00:00.000,,,,,,
22,22,Los Angeles,Age Group,65+,1644144.0,1644144.0,416.0,115879.0,632.0,1220005.0,450.0,1335884.0,308260.0,308260.0,308260.0,46697.0,2021-09-16T00:00:00.000,,,,,,
23,23,Los Angeles,Age Group,65+,1644144.0,1644144.0,460.0,115619.0,781.0,1220786.0,521.0,1336405.0,307739.0,307739.0,307739.0,48249.0,2021-09-17T00:00:00.000,,,,,,
24,24,Los Angeles,Age Group,65+,1644144.0,1644144.0,254.0,115478.0,411.0,1221197.0,270.0,1336675.0,307469.0,307469.0,307469.0,49256.0,2021-09-18T00:00:00.000,,,,,,
25,25,Los Angeles,Age Group,65+,1644144.0,1644144.0,141.0,115440.0,182.0,1221379.0,144.0,1336819.0,307325.0,307325.0,307325.0,49939.0,2021-09-19T00:00:00.000,,,,,,
26,26,Los Angeles,Age Group,65+,1644144.0,1644144.0,425.0,115269.0,635.0,1222014.0,464.0,1337283.0,306861.0,306861.0,306861.0,51916.0,2021-09-20T00:00:00.000,,,,,,
27,27,Los Angeles,Age Group,65+,1644144.0,1644144.0,404.0,115101.0,623.0,1222637.0,455.0,1337738.0,306406.0,306406.0,306406.0,53643.0,2021-09-21T00:00:00.000,,,,,,
28,28,Los Angeles,Age Group,65+,1644144.0,1644144.0,377.0,114884.0,625.0,1223262.0,408.0,1338146.0,305998.0,305998.0,305998.0,55162.0,2021-09-22T00:00:00.000,,,,,,
29,29,Los Angeles,Age Group,65+,1644144.0,1644144.0,408.0,114757.0,563.0,1223825.0,436.0,1338582.0,305562.0,305562.0,305562.0,57173.0,2021-09-23T00:00:00.000,,,,,,
30,30,Los Angeles,Age Group,65+,1644144.0,1644144.0,591.0,114624.0,753.0,1224578.0,620.0,1339202.0,304942.0,304942.0,304942.0,63326.0,2021-09-24T00:00:00.000,,,,,,
31,31,Los Angeles,Age Group,65+,1644144.0,1644144.0,427.0,114572.0,503.0,1225081.0,451.0,1339653.0,304491.0,304491.0,304491.0,68457.0,2021-09-25T00:00:00.000,,,,,,
32,32,Los Angeles,Age Group,65+,1644144.0,1644144.0,179.0,114533.0,221.0,1225302.0,182.0,1339835.0,304309.0,304309.0,304309.0,70882.0,2021-09-26T00:00:00.000,,,,,,
33,33,Los Angeles,Age Group,65+,1644144.0,1644144.0,815.0,114497.0,880.0,1226182.0,844.0,1340679.0,303465.0,303465.0,303465.0,83190.0,2021-09-27T00:00:00.000,,,,,,
34,34,Los Angeles,Age Group,65+,1644144.0,1644144.0,720.0,114253.0,1001.0,1227183.0,757.0,1341436.0,302708.0,302708.0,302708.0,94051.0,2021-09-28T00:00:00.000,,,,,,
35,35,Los Angeles,Age Group,65+,1644144.0,1644144.0,716.0,114126.0,883.0,1228066.0,756.0,1342192.0,301952.0,301952.0,301952.0,104028.0,2021-09-29T00:00:00.000,,,,,,
36,36,Los Angeles,Age Group,65+,1644144.0,1644144.0,750.0,114002.0,918.0,1228984.0,794.0,1342986.0,301158.0,301158.0,301158.0,113397.0,2021-09-30T00:00:00.000,,,,,,
37,37,Los Angeles,Age Group,65+,1644144.0,1644144.0,677.0,113774.0,941.0,1229925.0,713.0,1343699.0,300445.0,300445.0,300445.0,122809.0,2021-10-01T00:00:00.000,,,,,,
38,38,Los Angeles,Age Group,65+,1644144.0,1644144.0,338.0,113708.0,427.0,1230352.0,361.0,1344060.0,300084.0,300084.0,300084.0,126522.0,2021-10-02T00:00:00.000,,,,,,
39,39,Los Angeles,Age Group,65+,1644144.0,1644144.0,195.0,113699.0,205.0,1230557.0,196.0,1344256.0,299888.0,299888.0,299888.0,128213.0,2021-10-03T00:00:00.000,,,,,,
40,40,Los Angeles,Age Group,65+,1644144.0,1644144.0,658.0,113629.0,761.0,1231318.0,691.0,1344947.0,299197.0,299197.0,299197.0,136524.0,2021-10-04T00:00:00.000,,,,,,
41,41,Los Angeles,Age Group,65+,1644144.0,1644144.0,571.0,113495.0,737.0,1232055.0,603.0,1345550.0,298594.0,298594.0,298594.0,144349.0,2021-10-05T00:00:00.000,,,,,,
42,42,Los Angeles,Age Group,65+,1644144.0,1644144.0,561.0,113299.0,800.0,1232855.0,604.0,1346154.0,297990.0,297990.0,297990.0,151827.0,2021-10-06T00:00:00.000,,,,,,
43,43,Los Angeles,Age Group,65+,1644144.0,1644144.0,698.0,113307.0,727.0,1233582.0,735.0,1346889.0,297255.0,297255.0,297255.0,159414.0,2021-10-07T00:00:00.000,,,,,,
44,44,Los Angeles,Age Group,65+,1644144.0,1644144.0,709.0,113211.0,841.0,1234423.0,745.0,1347634.0,296510.0,296510.0,296510.0,167347.0,2021-10-08T00:00:00.000,,,,,,
45,45,Los Angeles,Age Group,65+,1644144.0,1644144.0,310.0,113163.0,379.0,1234802.0,331.0,1347965.0,296179.0,296179.0,296179.0,170492.0,2021-10-09T00:00:00.000,,,,,,
46,46,Los Angeles,Age Group,65+,1644144.0,1644144.0,188.0,113193.0,163.0,1234965.0,193.0,1348158.0,295986.0,295986.0,295986.0,172008.0,2021-10-10T00:00:00.000,,,,,,
47,47,Los Angeles,Age Group,65+,1644144.0,1644144.0,635.0,113222.0,642.0,1235607.0,671.0,1348829.0,295315.0,295315.0,295315.0,178796.0,2021-10-11T00:00:00.000,,,,,,
48,48,Los Angeles,Age Group,65+,1644144.0,1644144.0,547.0,113093.0,724.0,1236331.0,595.0,1349424.0,294720.0,294720.0,294720.0,185194.0,2021-10-12T00:00:00.000,,,,,,
49,49,Los Angeles,Age Group,65+,1644144.0,1644144.0,489.0,113013.0,611.0,1236942.0,531.0,1349955.0,294189.0,294189.0,294189.0,190893.0,2021-10-13T00:00:00.000,,,,,,
50,50,Los Angeles,Age Group,65+,1644144.0,1644144.0,489.0,112875.0,673.0,1237615.0,535.0,1350490.0,293654.0,293654.0,293654.0,196688.0,2021-10-14T00:00:00.000,,,,,,
51,51,Los Angeles,Age Group,65+,1644144.0,1644144.0,611.0,112804.0,724.0,1238339.0,653.0,1351143.0,293001.0,293001.0,293001.0,203120.0,2021-10-15T00:00:00.000,,,,,,
52,52,Los Angeles,Age Group,65+,1644144.0,1644144.0,307.0,112801.0,334.0,1238673.0,331.0,1351474.0,292670.0,292670.0,292670.0,205904.0,2021-10-16T00:00:00.000,,,,,,
53,53,Los Angeles,Age Group,65+,1644144.0,1644144.0,145.0,112812.0,140.0,1238813.0,151.0,1351625.0,292519.0,292519.0,292519.0,206983.0,2021-10-17T00:00:00.000,,,,,,
54,54,Los Angeles,Age Group,65+,1644144.0,1644144.0,545.0,112759.0,633.0,1239446.0,580.0,1352205.0,291939.0,291939.0,291939.0,212771.0,2021-10-18T00:00:00.000,,,,,,
55,55,Los Angeles,Age Group,65+,1644144.0,1644144.0,497.0,112690.0,600.0,1240046.0,531.0,1352736.0,291408.0,291408.0,291408.0,218035.0,2021-10-19T00:00:00.000,,,,,,
56,56,Los Angeles,Age Group,65+,1644144.0,1644144.0,510.0,112678.0,556.0,1240602.0,544.0,1353280.0,290864.0,290864.0,290864.0,223284.0,2021-10-20T00:00:00.000,,,,,,
57,57,Los Angeles,Age Group,65+,1644144.0,1644144.0,488.0,112604.0,598.0,1241200.0,524.0,1353804.0,290340.0,290340.0,290340.0,228735.0,2021-10-21T00:00:00.000,,,,,,
58,58,Los Angeles,Age Group,65+,1644144.0,1644144.0,841.0,112433.0,1045.0,1242245.0,874.0,1354678.0,289466.0,289466.0,289466.0,242302.0,2021-10-22T00:00:00.000,,,,,,
59,59,Los Angeles,Age Group,65+,1644144.0,1644144.0,496.0,112338.0,618.0,1242863.0,523.0,1355201.0,288943.0,288943.0,288943.0,250331.0,2021-10-23T00:00:00.000,,,,,,
60,60,Los Angeles,Age Group,65+,1644144.0,1644144.0,279.0,112383.0,240.0,1243103.0,285.0,1355486.0,288658.0,288658.0,288658.0,254364.0,2021-10-24T00:00:00.000,,,,,,
61,61,Los Angeles,Age Group,65+,1644144.0,1644144.0,868.0,112195.0,1092.0,1244195.0,904.0,1356390.0,287754.0,287754.0,287754.0,269397.0,2021-10-25T00:00:00.000,,,,,,
62,62,Los Angeles,Age Group,65+,1644144.0,1644144.0,1006.0,111957.0,1285.0,1245480.0,1047.0,1357437.0,286707.0,286707.0,286707.0,287316.0,2021-10-26T00:00:00.000,,,,,,
63,63,Los Angeles,Age Group,65+,1644144.0,1644144.0,980.0,111701.0,1289.0,1246769.0,1033.0,1358470.0,285674.0,285674.0,285674.0,303953.0,2021-10-27T00:00:00.000,,,,,,
64,64,Los Angeles,Age Group,65+,1644144.0,1644144.0,951.0,111456.0,1255.0,1248024.0,1010.0,1359480.0,284664.0,284664.0,284664.0,320372.0,2021-10-28T00:00:00.000,,,,,,
65,65,Los Angeles,Age Group,65+,1644144.0,1644144.0,1074.0,111208.0,1378.0,1249402.0,1130.0,1360610.0,283534.0,283534.0,283534.0,337912.0,2021-10-29T00:00:00.000,,,,,,
66,66,Los Angeles,Age Group,65+,1644144.0,1644144.0,528.0,111138.0,623.0,1250025.0,553.0,1361163.0,282981.0,282981.0,282981.0,345239.0,2021-10-30T00:00:00.000,,,,,,
67,67,Los Angeles,Age Group,65+,1644144.0,1644144.0,285.0,111157.0,278.0,1250303.0,297.0,1361460.0,282684.0,282684.0,282684.0,348612.0,2021-10-31T00:00:00.000,,,,,,
68,68,Los Angeles,Age Group,65+,1644144.0,1644144.0,1092.0,111053.0,1277.0,1251580.0,1173.0,1362633.0,281511.0,281511.0,281511.0,364402.0,2021-11-01T00:00:00.000,,,,,,
69,69,Los Angeles,Age Group,65+,1644144.0,1644144.0,1012.0,110843.0,1269.0,1252849.0,1059.0,1363692.0,280452.0,280452.0,280452.0,381056.0,2021-11-02T00:00:00.000,,,,,,
70,70,Los Angeles,Age Group,65+,1644144.0,1644144.0,1016.0,110707.0,1213.0,1254062.0,1077.0,1364769.0,279375.0,279375.0,279375.0,396560.0,2021-11-03T00:00:00.000,,,,,,
71,71,Los Angeles,Age Group,65+,1644144.0,1644144.0,985.0,110644.0,1100.0,1255162.0,1037.0,1365806.0,278338.0,278338.0,278338.0,411230.0,2021-11-04T00:00:00.000,,,,,,
72,72,Los Angeles,Age Group,65+,1644144.0,1644144.0,1047.0,110451.0,1308.0,1256470.0,1115.0,1366921.0,277223.0,277223.0,277223.0,426056.0,2021-11-05T00:00:00.000,,,,,,
73,73,Los Angeles,Age Group,65+,1644144.0,1644144.0,456.0,110389.0,549.0,1257019.0,487.0,1367408.0,276736.0,276736.0,276736.0,432147.0,2021-11-06T00:00:00.000,,,,,,
74,74,Los Angeles,Age Group,65+,1644144.0,1644144.0,257.0,110390.0,272.0,1257291.0,273.0,1367681.0,276463.0,276463.0,276463.0,434912.0,2021-11-07T00:00:00.000,,,,,,
75,75,Los Angeles,Age Group,65+,1644144.0,1644144.0,968.0,110194.0,1231.0,1258522.0,1035.0,1368716.0,275428.0,275428.0,275428.0,448148.0,2021-11-08T00:00:00.000,,,,,,
76,76,Los Angeles,Age Group,65+,1644144.0,1644144.0,986.0,110020.0,1217.0,1259739.0,1043.0,1369759.0,274385.0,274385.0,274385.0,462024.0,2021-11-09T00:00:00.000,,,,,,
77,77,Los Angeles,Age Group,65+,1644144.0,1644144.0,950.0,109937.0,1091.0,1260830.0,1008.0,1370767.0,273377.0,273377.0,273377.0,475499.0,2021-11-10T00:00:00.000,,,,,,
78,78,Los Angeles,Age Group,65+,1644144.0,1644144.0,819.0,109883.0,930.0,1261760.0,876.0,1371643.0,272501.0,272501.0,272501.0,487112.0,2021-11-11T00:00:00.000,,,,,,
79,79,Los Angeles,Age Group,65+,1644144.0,1644144.0,996.0,109726.0,1211.0,1262971.0,1054.0,1372697.0,271447.0,271447.0,271447.0,500321.0,2021-11-12T00:00:00.000,,,,,,
80,80,Los Angeles,Age Group,65+,1644144.0,1644144.0,488.0,109741.0,493.0,1263464.0,508.0,1373205.0,270939.0,270939.0,270939.0,505667.0,2021-11-13T00:00:00.000,,,,,,
81,81,Los Angeles,Age Group,65+,1644144.0,1644144.0,256.0,109731.0,279.0,1263743.0,269.0,1373474.0,270670.0,270670.0,270670.0,508480.0,2021-11-14T00:00:00.000,,,,,,
82,82,Los Angeles,Age Group,65+,1644144.0,1644144.0,859.0,109592.0,1048.0,1264791.0,909.0,1374383.0,269761.0,269761.0,269761.0,520646.0,2021-11-15T00:00:00.000,,,,,,
83,83,Los Angeles,Age Group,65+,1644144.0,1644144.0,482.0,112532.0,403.0,1297598.0,503.0,1410130.0,234014.0,234014.0,234014.0,867718.0,2022-01-18T00:00:00.000,,,,,,
84,84,Los Angeles,Age Group,65+,1644144.0,1644144.0,973.0,109445.0,1180.0,1265971.0,1033.0,1375416.0,268728.0,268728.0,268728.0,533397.0,2021-11-16T00:00:00.000,,,,,,
85,85,Los Angeles,Age Group,65+,1644144.0,1644144.0,975.0,109376.0,1103.0,1267074.0,1034.0,1376450.0,267694.0,267694.0,267694.0,545974.0,2021-11-17T00:00:00.000,,,,,,
86,86,Los Angeles,Age Group,65+,1644144.0,1644144.0,862.0,109341.0,951.0,1268025.0,916.0,1377366.0,266778.0,266778.0,266778.0,557712.0,2021-11-18T00:00:00.000,,,,,,
87,87,Los Angeles,Age Group,65+,1644144.0,1644144.0,960.0,109365.0,991.0,1269016.0,1015.0,1378381.0,265763.0,265763.0,265763.0,569316.0,2021-11-19T00:00:00.000,,,,,,
88,88,Los Angeles,Age Group,65+,1644144.0,1644144.0,441.0,109408.0,423.0,1269439.0,466.0,1378847.0,265297.0,265297.0,265297.0,574321.0,2021-11-20T00:00:00.000,,,,,,
89,89,Los Angeles,Age Group,65+,1644144.0,1644144.0,231.0,109438.0,211.0,1269650.0,241.0,1379088.0,265056.0,265056.0,265056.0,576611.0,2021-11-21T00:00:00.000,,,,,,
90,90,Los Angeles,Age Group,65+,1644144.0,1644144.0,847.0,109396.0,937.0,1270587.0,895.0,1379983.0,264161.0,264161.0,264161.0,587366.0,2021-11-22T00:00:00.000,,,,,,
91,91,Los Angeles,Age Group,65+,1644144.0,1644144.0,837.0,109387.0,896.0,1271483.0,887.0,1380870.0,263274.0,263274.0,263274.0,598019.0,2021-11-23T00:00:00.000,,,,,,
92,92,Los Angeles,Age Group,65+,1644144.0,1644144.0,645.0,109376.0,701.0,1272184.0,690.0,1381560.0,262584.0,262584.0,262584.0,605825.0,2021-11-24T00:00:00.000,,,,,,
93,93,Los Angeles,Age Group,65+,1644144.0,1644144.0,26.0,109356.0,46.0,1272230.0,26.0,1381586.0,262558.0,262558.0,262558.0,606103.0,2021-11-25T00:00:00.000,,,,,,
94,94,Los Angeles,Age Group,65+,1644144.0,1644144.0,565.0,109358.0,590.0,1272820.0,592.0,1382178.0,261966.0,261966.0,261966.0,611995.0,2021-11-26T00:00:00.000,,,,,,
95,95,Los Angeles,Age Group,65+,1644144.0,1644144.0,296.0,109320.0,349.0,1273169.0,311.0,1382489.0,261655.0,261655.0,261655.0,615261.0,2021-11-27T00:00:00.000,,,,,,
96,96,Los Angeles,Age Group,65+,1644144.0,1644144.0,196.0,109369.0,156.0,1273325.0,205.0,1382694.0,261450.0,261450.0,261450.0,616977.0,2021-11-28T00:00:00.000,,,,,,
97,97,Los Angeles,Age Group,65+,1644144.0,1644144.0,743.0,109233.0,909.0,1274234.0,773.0,1383467.0,260677.0,260677.0,260677.0,626159.0,2021-11-29T00:00:00.000,,,,,,
98,98,Los Angeles,Age Group,65+,1644144.0,1644144.0,923.0,109271.0,953.0,1275187.0,991.0,1384458.0,259686.0,259686.0,259686.0,636173.0,2021-11-30T00:00:00.000,,,,,,
99,99,Los Angeles,Age Group,65+,1644144.0,1644144.0,904.0,109273.0,951.0,1276138.0,953.0,1385411.0,258733.0,258733.0,258733.0,646455.0,2021-12-01T00:00:00.000,,,,,,
100,100,Los Angeles,Age Group,65+,1644144.0,1644144.0,864.0,109307.0,872.0,1277010.0,906.0,1386317.0,257827.0,257827.0,257827.0,656125.0,2021-12-02T00:00:00.000,,,,,,
101,101,Los Angeles,Age Group,65+,1644144.0,1644144.0,893.0,109334.0,921.0,1277931.0,948.0,1387265.0,256879.0,256879.0,256879.0,665823.0,2021-12-03T00:00:00.000,,,,,,
102,102,Los Angeles,Age Group,65+,1644144.0,1644144.0,427.0,109380.0,406.0,1278337.0,452.0,1387717.0,256427.0,256427.0,256427.0,669954.0,2021-12-04T00:00:00.000,,,,,,
103,103,Los Angeles,Age Group,65+,1644144.0,1644144.0,210.0,109426.0,177.0,1278514.0,223.0,1387940.0,256204.0,256204.0,256204.0,671745.0,2021-12-05T00:00:00.000,,,,,,
104,104,Los Angeles,Age Group,65+,1644144.0,1644144.0,869.0,109515.0,825.0,1279339.0,914.0,1388854.0,255290.0,255290.0,255290.0,680787.0,2021-12-06T00:00:00.000,,,,,,
105,105,Los Angeles,Age Group,65+,1644144.0,1644144.0,810.0,109574.0,798.0,1280137.0,857.0,1389711.0,254433.0,254433.0,254433.0,689760.0,2021-12-07T00:00:00.000,,,,,,
106,106,Los Angeles,Age Group,65+,1644144.0,1644144.0,780.0,109619.0,792.0,1280929.0,837.0,1390548.0,253596.0,253596.0,253596.0,698284.0,2021-12-08T00:00:00.000,,,,,,
107,107,Los Angeles,Age Group,65+,1644144.0,1644144.0,698.0,109665.0,696.0,1281625.0,742.0,1391290.0,252854.0,252854.0,252854.0,705859.0,2021-12-09T00:00:00.000,,,,,,
108,108,Los Angeles,Age Group,65+,1644144.0,1644144.0,677.0,109633.0,742.0,1282367.0,710.0,1392000.0,252144.0,252144.0,252144.0,713428.0,2021-12-10T00:00:00.000,,,,,,
109,109,Los Angeles,Age Group,65+,1644144.0,1644144.0,351.0,109672.0,328.0,1282695.0,367.0,1392367.0,251777.0,251777.0,251777.0,716675.0,2021-12-11T00:00:00.000,,,,,,
110,110,Los Angeles,Age Group,65+,1644144.0,1644144.0,150.0,109681.0,147.0,1282842.0,156.0,1392523.0,251621.0,251621.0,251621.0,718114.0,2021-12-12T00:00:00.000,,,,,,
111,111,Los Angeles,Age Group,65+,1644144.0,1644144.0,646.0,109743.0,606.0,1283448.0,668.0,1393191.0,250953.0,250953.0,250953.0,724905.0,2021-12-13T00:00:00.000,,,,,,
112,112,Los Angeles,Age Group,65+,1644144.0,1644144.0,544.0,109739.0,569.0,1284017.0,565.0,1393756.0,250388.0,250388.0,250388.0,730737.0,2021-12-14T00:00:00.000,,,,,,
113,113,Los Angeles,Age Group,65+,1644144.0,1644144.0,637.0,109731.0,668.0,1284685.0,660.0,1394416.0,249728.0,249728.0,249728.0,737749.0,2021-12-15T00:00:00.000,,,,,,
114,114,Los Angeles,Age Group,65+,1644144.0,1644144.0,692.0,109845.0,621.0,1285306.0,735.0,1395151.0,248993.0,248993.0,248993.0,744999.0,2021-12-16T00:00:00.000,,,,,,
115,115,Los Angeles,Age Group,65+,1644144.0,1644144.0,681.0,109898.0,647.0,1285953.0,700.0,1395851.0,248293.0,248293.0,248293.0,752059.0,2021-12-17T00:00:00.000,,,,,,
116,116,Los Angeles,Age Group,65+,1644144.0,1644144.0,347.0,109970.0,285.0,1286238.0,357.0,1396208.0,247936.0,247936.0,247936.0,755042.0,2021-12-18T00:00:00.000,,,,,,
117,117,Los Angeles,Age Group,65+,1644144.0,1644144.0,154.0,109990.0,137.0,1286375.0,157.0,1396365.0,247779.0,247779.0,247779.0,756397.0,2021-12-19T00:00:00.000,,,,,,
118,118,Los Angeles,Age Group,65+,1644144.0,1644144.0,727.0,110117.0,626.0,1287001.0,753.0,1397118.0,247026.0,247026.0,247026.0,763454.0,2021-12-20T00:00:00.000,,,,,,
119,119,Los Angeles,Age Group,65+,1644144.0,1644144.0,812.0,110196.0,757.0,1287758.0,836.0,1397954.0,246190.0,246190.0,246190.0,771225.0,2021-12-21T00:00:00.000,,,,,,
120,120,Los Angeles,Age Group,65+,1644144.0,1644144.0,529.0,110421.0,444.0,1288850.0,543.0,1399271.0,244873.0,244873.0,244873.0,782989.0,2021-12-23T00:00:00.000,,,,,,
121,121,Los Angeles,Age Group,65+,1644144.0,1644144.0,755.0,110322.0,648.0,1288406.0,774.0,1398728.0,245416.0,245416.0,245416.0,778231.0,2021-12-22T00:00:00.000,,,,,,
122,122,Los Angeles,Age Group,65+,1644144.0,1644144.0,163.0,110456.0,131.0,1288981.0,166.0,1399437.0,244707.0,244707.0,244707.0,784021.0,2021-12-24T00:00:00.000,,,,,,
123,123,Los Angeles,Age Group,65+,1644144.0,1644144.0,5.0,110456.0,5.0,1288986.0,5.0,1399442.0,244702.0,244702.0,244702.0,784052.0,2021-12-25T00:00:00.000,,,,,,
124,124,Los Angeles,Age Group,65+,1644144.0,1644144.0,160.0,110469.0,155.0,1289141.0,168.0,1399610.0,244534.0,244534.0,244534.0,785194.0,2021-12-26T00:00:00.000,,,,,,
125,125,Los Angeles,Age Group,65+,1644144.0,1644144.0,657.0,110553.0,583.0,1289724.0,667.0,1400277.0,243867.0,243867.0,243867.0,790501.0,2021-12-27T00:00:00.000,,,,,,
126,126,Los Angeles,Age Group,65+,1644144.0,1644144.0,733.0,110614.0,702.0,1290426.0,763.0,1401040.0,243104.0,243104.0,243104.0,796975.0,2021-12-28T00:00:00.000,,,,,,
127,127,Los Angeles,Age Group,65+,1644144.0,1644144.0,584.0,110681.0,533.0,1290959.0,600.0,1401640.0,242504.0,242504.0,242504.0,802183.0,2021-12-29T00:00:00.000,,,,,,
128,128,Los Angeles,Age Group,65+,1644144.0,1644144.0,447.0,110726.0,421.0,1291380.0,466.0,1402106.0,242038.0,242038.0,242038.0,806332.0,2021-12-30T00:00:00.000,,,,,,
129,129,Los Angeles,Age Group,65+,1644144.0,1644144.0,211.0,110752.0,193.0,1291573.0,219.0,1402325.0,241819.0,241819.0,241819.0,808033.0,2021-12-31T00:00:00.000,,,,,,
130,130,Los Angeles,Age Group,65+,1644144.0,1644144.0,35.0,110759.0,29.0,1291602.0,36.0,1402361.0,241783.0,241783.0,241783.0,808212.0,2022-01-01T00:00:00.000,,,,,,
131,131,Los Angeles,Age Group,65+,1644144.0,1644144.0,122.0,110779.0,105.0,1291707.0,125.0,1402486.0,241658.0,241658.0,241658.0,809127.0,2022-01-02T00:00:00.000,,,,,,
132,132,Los Angeles,Age Group,65+,1644144.0,1644144.0,588.0,110870.0,513.0,1292220.0,604.0,1403090.0,241054.0,241054.0,241054.0,814057.0,2022-01-03T00:00:00.000,,,,,,
133,133,Los Angeles,Age Group,65+,1644144.0,1644144.0,690.0,111049.0,535.0,1292755.0,714.0,1403804.0,240340.0,240340.0,240340.0,819510.0,2022-01-04T00:00:00.000,,,,,,
134,134,Los Angeles,Age Group,65+,1644144.0,1644144.0,644.0,111196.0,508.0,1293263.0,655.0,1404459.0,239685.0,239685.0,239685.0,824788.0,2022-01-05T00:00:00.000,,,,,,
