,Unnamed: 0,county,demographic_category,demographic_value,est_population,est_age_5plus_pop,partially_vaccinated,total_partially_vaccinated,fully_vaccinated,cumulative_fully_vaccinated,at_least_one_dose,cumulative_at_least_one_dose,cumulative_unvax_total_pop,cumulative_unvax_12plus_pop,cumulative_unvax_5plus_pop,cumulative_booster_recip_count,date,bivalent_booster_recip_count,cumulative_bivalent_booster_recip_count,bivalent_booster_eligible_population,administered_year,up_to_date_count,cumulative_up_to_date_count
3788,3788,Los Angeles,Age Group,50-64,1971374.0,1971374.0,67.0,142485.0,60.0,1643462.0,68.0,1785947.0,185427.0,185427.0,185427.0,1083695.0,2022-07-27T00:00:00.000,,,,,,
4009,4009,Los Angeles,Age Group,50-64,1971374.0,1971374.0,72.0,142454.0,90.0,1643614.0,75.0,1786068.0,185306.0,185306.0,185306.0,1084266.0,2022-07-28T00:00:00.000,,,,,,
4542,4542,Los Angeles,Age Group,50-64,1971374.0,1971374.0,130.0,142486.0,111.0,1643826.0,130.0,1786312.0,185062.0,185062.0,185062.0,1084941.0,2022-07-29T00:00:00.000,,,,,,
4543,4543,Los Angeles,Age Group,50-64,1971374.0,1971374.0,58.0,142489.0,56.0,1643882.0,59.0,1786371.0,185003.0,185003.0,185003.0,1085139.0,2022-07-30T00:00:00.000,,,,,,
4929,4929,Los Angeles,Age Group,50-64,1971374.0,1971374.0,40.0,142443.0,46.0,1643995.0,41.0,1786438.0,184936.0,184936.0,184936.0,1085459.0,2022-07-31T00:00:00.000,,,,,,
4930,4930,Los Angeles,Age Group,50-64,1971374.0,1971374.0,81.0,142471.0,55.0,1644050.0,83.0,1786521.0,184853.0,184853.0,184853.0,1085778.0,2022-08-01T00:00:00.000,,,,,,
5072,5072,Los Angeles,Age Group,50-64,1971374.0,1971374.0,78.0,142422.0,78.0,1644200.0,78.0,1786622.0,184752.0,184752.0,184752.0,1086249.0,2022-08-02T00:00:00.000,,,,,,
5673,5673,Los Angeles,Age Group,50-64,1971374.0,1971374.0,118.0,142415.0,81.0,1644298.0,118.0,1786713.0,184661.0,184661.0,184661.0,1086833.0,2022-08-03T00:00:00.000,,,,,,
5674,5674,Los Angeles,Age Group,50-64,1971374.0,1971374.0,74.0,142429.0,61.0,1644359.0,75.0,1786788.0,184586.0,184586.0,184586.0,1087072.0,2022-08-04T00:00:00.000,,,,,,
5937,5937,Los Angeles,Age Group,50-64,1971374.0,1971374.0,71.0,142435.0,63.0,1644435.0,75.0,1786870.0,184504.0,184504.0,184504.0,1087450.0,2022-08-05T00:00:00.000,,,,,,
6157,6157,Los Angeles,Age Group,50-64,1971374.0,1971374.0,42.0,142432.0,48.0,1644523.0,42.0,1786955.0,184419.0,184419.0,184419.0,1087732.0,2022-08-06T00:00:00.000,,,,,,
6438,6438,Los Angeles,Age Group,50-64,1971374.0,1971374.0,18.0,142432.0,28.0,1644561.0,18.0,1786993.0,184381.0,184381.0,184381.0,1087865.0,2022-08-07T00:00:00.000,,,,,,
6931,6931,Los Angeles,Age Group,50-64,1971374.0,1971374.0,91.0,142317.0,104.0,1644754.0,94.0,1787071.0,184303.0,184303.0,184303.0,1088498.0,2022-08-08T00:00:00.000,,,,,,
6932,6932,Los Angeles,Age Group,50-64,1971374.0,1971374.0,108.0,142348.0,77.0,1644831.0,108.0,1787179.0,184195.0,184195.0,184195.0,1088793.0,2022-08-09T00:00:00.000,,,,,,
6933,6933,Los Angeles,Age Group,50-64,1971374.0,1971374.0,55.0,142359.0,45.0,1644876.0,56.0,1787235.0,184139.0,184139.0,184139.0,1088970.0,2022-08-10T00:00:00.000,,,,,,
7230,7230,Los Angeles,Age Group,50-64,1971374.0,1971374.0,41.0,142379.0,39.0,1644973.0,41.0,1787352.0,184022.0,184022.0,184022.0,1089258.0,2022-08-11T00:00:00.000,,,,,,
7529,7529,Los Angeles,Age Group,50-64,1971374.0,1971374.0,54.0,142355.0,47.0,1645071.0,54.0,1787426.0,183948.0,183948.0,183948.0,1089629.0,2022-08-12T00:00:00.000,,,,,,
7829,7829,Los Angeles,Age Group,50-64,1971374.0,1971374.0,25.0,142358.0,29.0,1645113.0,26.0,1787471.0,183903.0,183903.0,183903.0,1089855.0,2022-08-13T00:00:00.000,,,,,,
8044,8044,Los Angeles,Age Group,50-64,1971374.0,1971374.0,5.0,142367.0,11.0,1645146.0,5.0,1787513.0,183861.0,183861.0,183861.0,1089959.0,2022-08-14T00:00:00.000,,,,,,
8317,8317,Los Angeles,Age Group,50-64,1971374.0,1971374.0,55.0,142356.0,31.0,1645221.0,56.0,1787577.0,183797.0,183797.0,183797.0,1090254.0,2022-08-15T00:00:00.000,,,,,,
8667,8667,Los Angeles,Age Group,50-64,1971374.0,1971374.0,35.0,142326.0,38.0,1645322.0,36.0,1787648.0,183726.0,183726.0,183726.0,1090576.0,2022-08-16T00:00:00.000,,,,,,
9206,9206,Los Angeles,Age Group,50-64,1971374.0,1971374.0,81.0,142325.0,49.0,1645445.0,81.0,1787770.0,183604.0,183604.0,183604.0,1090925.0,2022-08-17T00:00:00.000,,,,,,
9489,9489,Los Angeles,Age Group,50-64,1971374.0,1971374.0,61.0,142291.0,52.0,1645533.0,61.0,1787824.0,183550.0,183550.0,183550.0,1091247.0,2022-08-18T00:00:00.000,,,,,,
9772,9772,Los Angeles,Age Group,50-64,1971374.0,1971374.0,41.0,142307.0,28.0,1645661.0,44.0,1787968.0,183406.0,183406.0,183406.0,1091614.0,2022-08-19T00:00:00.000,,,,,,
10056,10056,Los Angeles,Age Group,50-64,1971374.0,1971374.0,9.0,142293.0,17.0,1645780.0,9.0,1788073.0,183301.0,183301.0,183301.0,1091853.0,2022-08-20T00:00:00.000,,,,,,
10389,10389,Los Angeles,Age Group,50-64,1971374.0,1971374.0,21.0,142314.0,12.0,1645839.0,21.0,1788153.0,183221.0,183221.0,183221.0,1091979.0,2022-08-21T00:00:00.000,,,,,,
10707,10707,Los Angeles,Age Group,50-64,1971374.0,1971374.0,70.0,142300.0,61.0,1645971.0,75.0,1788271.0,183103.0,183103.0,183103.0,1092303.0,2022-08-22T00:00:00.000,,,,,,
11022,11022,Los Angeles,Age Group,50-64,1971374.0,1971374.0,44.0,142285.0,35.0,1646011.0,45.0,1788296.0,183078.0,183078.0,183078.0,1092652.0,2022-08-23T00:00:00.000,,,,,,
11380,11380,Los Angeles,Age Group,50-64,1971374.0,1971374.0,43.0,142249.0,51.0,1646125.0,44.0,1788374.0,183000.0,183000.0,183000.0,1093022.0,2022-08-24T00:00:00.000,,,,,,
11457,11457,Los Angeles,Age Group,50-64,1971374.0,1971374.0,42.0,142213.0,67.0,1646193.0,42.0,1788406.0,182968.0,182968.0,182968.0,1093344.0,2022-08-25T00:00:00.000,,,,,,
11798,11798,Los Angeles,Age Group,50-64,1971374.0,1971374.0,61.0,142228.0,52.0,1646306.0,62.0,1788534.0,182840.0,182840.0,182840.0,1093707.0,2022-08-26T00:00:00.000,,,,,,
11877,11877,Los Angeles,Age Group,50-64,1971374.0,1971374.0,43.0,142248.0,31.0,1646372.0,44.0,1788620.0,182754.0,182754.0,182754.0,1093856.0,2022-08-27T00:00:00.000,,,,,,
12131,12131,Los Angeles,Age Group,50-64,1971374.0,1971374.0,29.0,142261.0,15.0,1646406.0,29.0,1788667.0,182707.0,182707.0,182707.0,1093958.0,2022-08-28T00:00:00.000,,,,,,
12389,12389,Los Angeles,Age Group,50-64,1971374.0,1971374.0,40.0,142212.0,57.0,1646542.0,40.0,1788754.0,182620.0,182620.0,182620.0,1094250.0,2022-08-29T00:00:00.000,,,,,,
12654,12654,Los Angeles,Age Group,50-64,1971374.0,1971374.0,46.0,142201.0,44.0,1646579.0,47.0,1788780.0,182594.0,182594.0,182594.0,1094497.0,2022-08-30T00:00:00.000,,,,,,
12890,12890,Los Angeles,Age Group,50-64,1971374.0,1971374.0,49.0,142191.0,26.0,1646652.0,50.0,1788843.0,182531.0,182531.0,182531.0,1094771.0,2022-08-31T00:00:00.000,,,,,,
13165,13165,Los Angeles,Age Group,50-64,1971374.0,1971374.0,19.0,142163.0,21.0,1646696.0,25.0,1788859.0,182515.0,182515.0,182515.0,1094887.0,2022-09-01T00:00:00.000,,,,,,
13289,13289,Los Angeles,Age Group,50-64,1971374.0,1971374.0,22.0,142155.0,17.0,1646714.0,24.0,1788869.0,182505.0,182505.0,182505.0,1094950.0,2022-09-02T00:00:00.000,,,,,,
13657,13657,Los Angeles,Age Group,50-64,1971374.0,1971374.0,3.0,142152.0,5.0,1646732.0,3.0,1788884.0,182490.0,182490.0,182490.0,1094968.0,2022-09-03T00:00:00.000,,,,,,
13699,13699,Los Angeles,Age Group,50-64,1971374.0,1971374.0,1.0,142151.0,0.0,1646731.0,1.0,1788882.0,182492.0,182492.0,182492.0,1094975.0,2022-09-04T00:00:00.000,,,,,,
13780,13780,Los Angeles,Age Group,50-64,1971374.0,1971374.0,0.0,142152.0,0.0,1646723.0,0.0,1788875.0,182499.0,182499.0,182499.0,1094979.0,2022-09-05T00:00:00.000,,,,,,
14151,14151,Los Angeles,Age Group,50-64,1971374.0,1971374.0,31.0,142095.0,41.0,1646775.0,33.0,1788870.0,182504.0,182504.0,182504.0,1095190.0,2022-09-06T00:00:00.000,,,,,,
14152,14152,Los Angeles,Age Group,50-64,1971374.0,1971374.0,21.0,142097.0,20.0,1646795.0,22.0,1788892.0,182482.0,182482.0,182482.0,1095214.0,2022-09-07T00:00:00.000,,,,,,
14480,14480,Los Angeles,Age Group,50-64,1971374.0,1971374.0,39.0,142056.0,31.0,1646854.0,39.0,1788910.0,182464.0,182464.0,182464.0,1095308.0,2022-09-08T00:00:00.000,,,,,,
14481,14481,Los Angeles,Age Group,50-64,1971374.0,1971374.0,21.0,142059.0,19.0,1646873.0,22.0,1788932.0,182442.0,182442.0,182442.0,1095318.0,2022-09-09T00:00:00.000,,,,,,
14857,14857,Los Angeles,Age Group,50-64,1971374.0,1971374.0,2.0,142067.0,1.0,1646868.0,2.0,1788935.0,182439.0,182439.0,182439.0,1095303.0,2022-09-10T00:00:00.000,,,,,,
15020,15020,Los Angeles,Age Group,50-64,1971374.0,1971374.0,0.0,142067.0,0.0,1646868.0,0.0,1788935.0,182439.0,182439.0,182439.0,1095303.0,2022-09-11T00:00:00.000,,,,,,
15556,15556,Los Angeles,Age Group,50-64,1971374.0,1971374.0,37.0,142054.0,28.0,1646871.0,41.0,1788925.0,182449.0,182449.0,182449.0,1095343.0,2022-09-12T00:00:00.000,,,,,,
15557,15557,Los Angeles,Age Group,50-64,1971374.0,1971374.0,16.0,142056.0,14.0,1646885.0,16.0,1788941.0,182433.0,182433.0,182433.0,1095353.0,2022-09-13T00:00:00.000,,,,,,
15669,15669,Los Angeles,Age Group,50-64,1971374.0,1971374.0,24.0,142004.0,28.0,1646952.0,24.0,1788956.0,182418.0,182418.0,182418.0,1095505.0,2022-09-14T00:00:00.000,,,,,,
15670,15670,Los Angeles,Age Group,50-64,1971374.0,1971374.0,14.0,142002.0,17.0,1646969.0,15.0,1788971.0,182403.0,182403.0,182403.0,1095518.0,2022-09-15T00:00:00.000,,,,,,
15788,15788,Los Angeles,Age Group,50-64,1971374.0,1971374.0,7.0,141972.0,15.0,1646996.0,8.0,1788968.0,182406.0,182406.0,182406.0,1095594.0,2022-09-16T00:00:00.000,,,,,,
16170,16170,Los Angeles,Age Group,50-64,1971374.0,1971374.0,7.0,141978.0,11.0,1647002.0,7.0,1788980.0,182394.0,182394.0,182394.0,1095586.0,2022-09-17T00:00:00.000,,,,,,
16192,16192,Los Angeles,Age Group,50-64,1971374.0,1971374.0,4.0,141974.0,2.0,1647008.0,4.0,1788982.0,182392.0,182392.0,182392.0,1095587.0,2022-09-18T00:00:00.000,,,,,,
16576,16576,Los Angeles,Age Group,50-64,1971374.0,1971374.0,11.0,141944.0,18.0,1646998.0,12.0,1788942.0,182432.0,182432.0,182432.0,1095591.0,2022-09-19T00:00:00.000,,,,,,
16962,16962,Los Angeles,Age Group,50-64,1971374.0,1971374.0,67.0,143083.0,12.0,1646265.0,68.0,1789348.0,182026.0,182026.0,182026.0,1095443.0,2022-09-20T00:00:00.000,,,,,,
17336,17336,Los Angeles,Age Group,50-64,1971374.0,1971374.0,92.0,143195.0,13.0,1646250.0,93.0,1789445.0,181929.0,181929.0,181929.0,1095505.0,2022-09-21T00:00:00.000,,,,,,
17592,17592,Los Angeles,Age Group,50-64,1971374.0,1971374.0,77.0,143289.0,18.0,1646233.0,77.0,1789522.0,181852.0,181852.0,181852.0,1095608.0,2022-09-22T00:00:00.000,,,,,,
17980,17980,Los Angeles,Age Group,50-64,1971374.0,1971374.0,178.0,143459.0,22.0,1646131.0,181.0,1789590.0,181784.0,181784.0,181784.0,1095692.0,2022-09-23T00:00:00.000,,,,,,
17981,17981,Los Angeles,Age Group,50-64,1971374.0,1971374.0,31.0,143486.0,4.0,1646135.0,31.0,1789621.0,181753.0,181753.0,181753.0,1095692.0,2022-09-24T00:00:00.000,,,,,,
18049,18049,Los Angeles,Age Group,50-64,1971374.0,1971374.0,16.0,143543.0,2.0,1646138.0,16.0,1789681.0,181693.0,181693.0,181693.0,1095690.0,2022-09-25T00:00:00.000,,,,,,
18375,18375,Los Angeles,Age Group,50-64,1971374.0,1971374.0,47.0,143590.0,6.0,1646091.0,48.0,1789681.0,181693.0,181693.0,181693.0,1095735.0,2022-09-26T00:00:00.000,,,,,,
18376,18376,Los Angeles,Age Group,50-64,1971374.0,1971374.0,71.0,143680.0,11.0,1645982.0,71.0,1789662.0,181712.0,181712.0,181712.0,1095769.0,2022-09-27T00:00:00.000,,,,,,
18769,18769,Los Angeles,Age Group,50-64,1971374.0,1971374.0,83.0,143787.0,18.0,1645938.0,84.0,1789725.0,181649.0,181649.0,181649.0,1095818.0,2022-09-28T00:00:00.000,,,,,,
18790,18790,Los Angeles,Age Group,50-64,1971374.0,1971374.0,101.0,143928.0,12.0,1645901.0,102.0,1789829.0,181545.0,181545.0,181545.0,1095877.0,2022-09-29T00:00:00.000,,,,,,
18920,18920,Los Angeles,Age Group,50-64,1971374.0,1971374.0,95.0,144006.0,18.0,1645854.0,95.0,1789860.0,181514.0,181514.0,181514.0,1095935.0,2022-09-30T00:00:00.000,,,,,,
19303,19303,Los Angeles,Age Group,50-64,1971374.0,1971374.0,25.0,144054.0,3.0,1645803.0,25.0,1789857.0,181517.0,181517.0,181517.0,1095932.0,2022-10-01T00:00:00.000,,,,,,
19436,19436,Los Angeles,Age Group,50-64,1971374.0,1971374.0,8.0,144127.0,1.0,1645748.0,8.0,1789875.0,181499.0,181499.0,181499.0,1095875.0,2022-10-02T00:00:00.000,,,,,,
19832,19832,Los Angeles,Age Group,50-64,1971374.0,1971374.0,92.0,144239.0,11.0,1645724.0,93.0,1789963.0,181411.0,181411.0,181411.0,1095928.0,2022-10-03T00:00:00.000,,,,,,
20234,20234,Los Angeles,Age Group,50-64,1971374.0,1971374.0,54.0,144309.0,11.0,1645638.0,54.0,1789947.0,181427.0,181427.0,181427.0,1095951.0,2022-10-04T00:00:00.000,,,,,,
20634,20634,Los Angeles,Age Group,50-64,1971374.0,1971374.0,70.0,144420.0,9.0,1645582.0,70.0,1790002.0,181372.0,181372.0,181372.0,1095997.0,2022-10-05T00:00:00.000,,,,,,
20827,20827,Los Angeles,Age Group,50-64,1971374.0,1971374.0,90.0,144542.0,9.0,1645552.0,90.0,1790094.0,181280.0,181280.0,181280.0,1096093.0,2022-10-06T00:00:00.000,,,,,,
20965,20965,Los Angeles,Age Group,50-64,1971374.0,1971374.0,95.0,144682.0,17.0,1645525.0,95.0,1790207.0,181167.0,181167.0,181167.0,1096126.0,2022-10-07T00:00:00.000,,,,,,
21288,21288,Los Angeles,Age Group,50-64,1971374.0,1971374.0,89.0,144855.0,11.0,1645524.0,89.0,1790379.0,180995.0,180995.0,180995.0,1096158.0,2022-10-08T00:00:00.000,,,,,,
21289,21289,Los Angeles,Age Group,50-64,1971374.0,1971374.0,30.0,144880.0,5.0,1645529.0,30.0,1790409.0,180965.0,180965.0,180965.0,1096158.0,2022-10-09T00:00:00.000,,,,,,
21444,21444,Los Angeles,Age Group,50-64,1971374.0,1971374.0,40.0,144932.0,9.0,1645460.0,40.0,1790392.0,180982.0,180982.0,180982.0,1096185.0,2022-10-10T00:00:00.000,,,,,,
21777,21777,Los Angeles,Age Group,50-64,1971374.0,1971374.0,93.0,145091.0,8.0,1645276.0,93.0,1790367.0,181007.0,181007.0,181007.0,1096194.0,2022-10-11T00:00:00.000,,,,,,
22076,22076,Los Angeles,Age Group,50-64,1971374.0,1971374.0,100.0,145187.0,7.0,1645161.0,100.0,1790348.0,181026.0,181026.0,181026.0,1096266.0,2022-10-12T00:00:00.000,,,,,,
22250,22250,Los Angeles,Age Group,50-64,1971374.0,1971374.0,103.0,145285.0,13.0,1645072.0,105.0,1790357.0,181017.0,181017.0,181017.0,1096342.0,2022-10-13T00:00:00.000,,,,,,
22724,22724,Los Angeles,Age Group,50-64,1971374.0,1971374.0,120.0,145404.0,16.0,1644958.0,120.0,1790362.0,181012.0,181012.0,181012.0,1096398.0,2022-10-14T00:00:00.000,,,,,,
22725,22725,Los Angeles,Age Group,50-64,1971374.0,1971374.0,25.0,145424.0,5.0,1644963.0,25.0,1790387.0,180987.0,180987.0,180987.0,1096398.0,2022-10-15T00:00:00.000,,,,,,
23193,23193,Los Angeles,Age Group,50-64,1971374.0,1971374.0,19.0,145556.0,0.0,1644865.0,19.0,1790421.0,180953.0,180953.0,180953.0,1096407.0,2022-10-16T00:00:00.000,,,,,,
23194,23194,Los Angeles,Age Group,50-64,1971374.0,1971374.0,98.0,145646.0,8.0,1644873.0,98.0,1790519.0,180855.0,180855.0,180855.0,1096407.0,2022-10-17T00:00:00.000,,,,,,
34137,34137,Los Angeles,Age Group,50-64,1885226.0,,169.0,169809.0,302.0,1415346.0,191.0,1585155.0,300071.0,300071.0,,,2021-08-29T00:00:00.000,,,,,,
34138,34138,Los Angeles,Age Group,50-64,1885226.0,,1099.0,169920.0,1514.0,1415044.0,1199.0,1584964.0,300262.0,300262.0,,,2021-08-28T00:00:00.000,,,,,,
34139,34139,Los Angeles,Age Group,50-64,1885226.0,,1698.0,170235.0,2295.0,1413530.0,1847.0,1583765.0,301461.0,301461.0,,,2021-08-27T00:00:00.000,,,,,,
34140,34140,Los Angeles,Age Group,50-64,1885226.0,,1417.0,170683.0,1858.0,1411235.0,1558.0,1581918.0,303308.0,303308.0,,,2021-08-26T00:00:00.000,,,,,,
34141,34141,Los Angeles,Age Group,50-64,1885226.0,,1348.0,170983.0,1831.0,1409377.0,1493.0,1580360.0,304866.0,304866.0,,,2021-08-25T00:00:00.000,,,,,,
34142,34142,Los Angeles,Age Group,50-64,1885226.0,,1482.0,171321.0,1936.0,1407546.0,1662.0,1578867.0,306359.0,306359.0,,,2021-08-24T00:00:00.000,,,,,,
34143,34143,Los Angeles,Age Group,50-64,1885226.0,,1642.0,171595.0,1934.0,1405610.0,1812.0,1577205.0,308021.0,308021.0,,,2021-08-23T00:00:00.000,,,,,,
34144,34144,Los Angeles,Age Group,50-64,1885226.0,,640.0,171717.0,710.0,1403676.0,684.0,1575393.0,309833.0,309833.0,,,2021-08-22T00:00:00.000,,,,,,
34145,34145,Los Angeles,Age Group,50-64,1885226.0,,1194.0,171743.0,1505.0,1402966.0,1300.0,1574709.0,310517.0,310517.0,,,2021-08-21T00:00:00.000,,,,,,
34146,34146,Los Angeles,Age Group,50-64,1885226.0,,1927.0,171948.0,2329.0,1401461.0,2123.0,1573409.0,311817.0,311817.0,,,2021-08-20T00:00:00.000,,,,,,
34147,34147,Los Angeles,Age Group,50-64,1885226.0,,1542.0,172154.0,1809.0,1399132.0,1756.0,1571286.0,313940.0,313940.0,,,2021-08-19T00:00:00.000,,,,,,
34148,34148,Los Angeles,Age Group,50-64,1885226.0,,1594.0,172207.0,1883.0,1397323.0,1762.0,1569530.0,315696.0,315696.0,,,2021-08-18T00:00:00.000,,,,,,
34149,34149,Los Angeles,Age Group,50-64,1885226.0,,1761.0,172328.0,1859.0,1395440.0,1967.0,1567768.0,317458.0,317458.0,,,2021-08-17T00:00:00.000,,,,,,
34150,34150,Los Angeles,Age Group,50-64,1885226.0,,1713.0,172220.0,1800.0,1393581.0,1906.0,1565801.0,319425.0,319425.0,,,2021-08-16T00:00:00.000,,,,,,
34151,34151,Los Angeles,Age Group,50-64,1885226.0,,611.0,172114.0,628.0,1391781.0,644.0,1563895.0,321331.0,321331.0,,,2021-08-15T00:00:00.000,,,,,,
34152,34152,Los Angeles,Age Group,50-64,1885226.0,,1454.0,172098.0,1458.0,1391153.0,1572.0,1563251.0,321975.0,321975.0,,,2021-08-14T00:00:00.000,,,,,,
34153,34153,Los Angeles,Age Group,50-64,1885226.0,,2246.0,171984.0,2087.0,1389695.0,2457.0,1561679.0,323547.0,323547.0,,,2021-08-13T00:00:00.000,,,,,,
34154,34154,Los Angeles,Age Group,50-64,1885226.0,,1831.0,171614.0,1608.0,1387608.0,2013.0,1559222.0,326004.0,326004.0,,,2021-08-12T00:00:00.000,,,,,,
34155,34155,Los Angeles,Age Group,50-64,1885226.0,,1634.0,171209.0,1452.0,1386000.0,1842.0,1557209.0,328017.0,328017.0,,,2021-08-11T00:00:00.000,,,,,,
34156,34156,Los Angeles,Age Group,50-64,1885226.0,,1800.0,170819.0,1612.0,1384548.0,1998.0,1555367.0,329859.0,329859.0,,,2021-08-10T00:00:00.000,,,,,,
34157,34157,Los Angeles,Age Group,50-64,1885226.0,,1784.0,170433.0,1496.0,1382936.0,1974.0,1553369.0,331857.0,331857.0,,,2021-08-09T00:00:00.000,,,,,,
34158,34158,Los Angeles,Age Group,50-64,1885226.0,,786.0,169955.0,583.0,1381440.0,827.0,1551395.0,333831.0,333831.0,,,2021-08-08T00:00:00.000,,,,,,
34159,34159,Los Angeles,Age Group,50-64,1885226.0,,1546.0,169711.0,1243.0,1380857.0,1658.0,1550568.0,334658.0,334658.0,,,2021-08-07T00:00:00.000,,,,,,
34160,34160,Los Angeles,Age Group,50-64,1885226.0,,2387.0,169296.0,1832.0,1379614.0,2634.0,1548910.0,336316.0,336316.0,,,2021-08-06T00:00:00.000,,,,,,
34161,34161,Los Angeles,Age Group,50-64,1885226.0,,1908.0,168494.0,1422.0,1377782.0,2100.0,1546276.0,338950.0,338950.0,,,2021-08-05T00:00:00.000,,,,,,
34162,34162,Los Angeles,Age Group,50-64,1885226.0,,1809.0,167816.0,1338.0,1376360.0,1987.0,1544176.0,341050.0,341050.0,,,2021-08-04T00:00:00.000,,,,,,
34163,34163,Los Angeles,Age Group,50-64,1885226.0,,2016.0,167167.0,1365.0,1375022.0,2203.0,1542189.0,343037.0,343037.0,,,2021-08-03T00:00:00.000,,,,,,
34164,34164,Los Angeles,Age Group,50-64,1885226.0,,1856.0,166329.0,1214.0,1373657.0,2007.0,1539986.0,345240.0,345240.0,,,2021-08-02T00:00:00.000,,,,,,
34165,34165,Los Angeles,Age Group,50-64,1885226.0,,748.0,165536.0,412.0,1372443.0,777.0,1537979.0,347247.0,347247.0,,,2021-08-01T00:00:00.000,,,,,,
34166,34166,Los Angeles,Age Group,50-64,1885226.0,,1527.0,165171.0,1143.0,1372031.0,1661.0,1537202.0,348024.0,348024.0,,,2021-07-31T00:00:00.000,,,,,,
34167,34167,Los Angeles,Age Group,50-64,1885226.0,,2289.0,164653.0,1759.0,1370888.0,2491.0,1535541.0,349685.0,349685.0,,,2021-07-30T00:00:00.000,,,,,,
34168,34168,Los Angeles,Age Group,50-64,1885226.0,,1939.0,163921.0,1320.0,1369129.0,2130.0,1533050.0,352176.0,352176.0,,,2021-07-29T00:00:00.000,,,,,,
34169,34169,Los Angeles,Age Group,50-64,1885226.0,,2051.0,163111.0,1487.0,1367809.0,2248.0,1530920.0,354306.0,354306.0,,,2021-07-28T00:00:00.000,,,,,,
34170,34170,Los Angeles,Age Group,50-64,1885226.0,,1976.0,162350.0,1483.0,1366322.0,2177.0,1528672.0,356554.0,356554.0,,,2021-07-27T00:00:00.000,,,,,,
34171,34171,Los Angeles,Age Group,50-64,1885226.0,,1797.0,161656.0,1249.0,1364839.0,1989.0,1526495.0,358731.0,358731.0,,,2021-07-26T00:00:00.000,,,,,,
34172,34172,Los Angeles,Age Group,50-64,1885226.0,,791.0,160916.0,312.0,1363590.0,818.0,1524506.0,360720.0,360720.0,,,2021-07-25T00:00:00.000,,,,,,
34173,34173,Los Angeles,Age Group,50-64,1885226.0,,1616.0,160410.0,1133.0,1363278.0,1747.0,1523688.0,361538.0,361538.0,,,2021-07-24T00:00:00.000,,,,,,
34174,34174,Los Angeles,Age Group,50-64,1885226.0,,2245.0,159796.0,1991.0,1362145.0,2490.0,1521941.0,363285.0,363285.0,,,2021-07-23T00:00:00.000,,,,,,
34175,34175,Los Angeles,Age Group,50-64,1885226.0,,1770.0,159297.0,1561.0,1360154.0,1959.0,1519451.0,365775.0,365775.0,,,2021-07-22T00:00:00.000,,,,,,
34176,34176,Los Angeles,Age Group,50-64,1885226.0,,1653.0,158899.0,1614.0,1358593.0,1886.0,1517492.0,367734.0,367734.0,,,2021-07-21T00:00:00.000,,,,,,
34177,34177,Los Angeles,Age Group,50-64,1885226.0,,1722.0,158627.0,1651.0,1356979.0,1882.0,1515606.0,369620.0,369620.0,,,2021-07-20T00:00:00.000,,,,,,
34178,34178,Los Angeles,Age Group,50-64,1885226.0,,1557.0,158396.0,1571.0,1355328.0,1721.0,1513724.0,371502.0,371502.0,,,2021-07-19T00:00:00.000,,,,,,
34179,34179,Los Angeles,Age Group,50-64,1885226.0,,598.0,158246.0,572.0,1353757.0,640.0,1512003.0,373223.0,373223.0,,,2021-07-18T00:00:00.000,,,,,,
34180,34180,Los Angeles,Age Group,50-64,1885226.0,,1376.0,158178.0,1428.0,1353185.0,1541.0,1511363.0,373863.0,373863.0,,,2021-07-17T00:00:00.000,,,,,,
34181,34181,Los Angeles,Age Group,50-64,1885226.0,,1882.0,158065.0,2067.0,1351757.0,2104.0,1509822.0,375404.0,375404.0,,,2021-07-16T00:00:00.000,,,,,,
34182,34182,Los Angeles,Age Group,50-64,1885226.0,,1352.0,158028.0,1567.0,1349690.0,1510.0,1507718.0,377508.0,377508.0,,,2021-07-15T00:00:00.000,,,,,,
34183,34183,Los Angeles,Age Group,50-64,1885226.0,,1330.0,158085.0,1626.0,1348123.0,1526.0,1506208.0,379018.0,379018.0,,,2021-07-14T00:00:00.000,,,,,,
34184,34184,Los Angeles,Age Group,50-64,1885226.0,,1338.0,158185.0,1563.0,1346497.0,1508.0,1504682.0,380544.0,380544.0,,,2021-07-13T00:00:00.000,,,,,,
34185,34185,Los Angeles,Age Group,50-64,1885226.0,,1185.0,158240.0,1682.0,1344934.0,1362.0,1503174.0,382052.0,382052.0,,,2021-07-12T00:00:00.000,,,,,,
34186,34186,Los Angeles,Age Group,50-64,1885226.0,,443.0,158560.0,547.0,1343252.0,486.0,1501812.0,383414.0,383414.0,,,2021-07-11T00:00:00.000,,,,,,
34187,34187,Los Angeles,Age Group,50-64,1885226.0,,1159.0,158621.0,1528.0,1342705.0,1307.0,1501326.0,383900.0,383900.0,,,2021-07-10T00:00:00.000,,,,,,
34188,34188,Los Angeles,Age Group,50-64,1885226.0,,1570.0,158842.0,2341.0,1341177.0,1865.0,1500019.0,385207.0,385207.0,,,2021-07-09T00:00:00.000,,,,,,
34189,34189,Los Angeles,Age Group,50-64,1885226.0,,1222.0,159318.0,1785.0,1338836.0,1444.0,1498154.0,387072.0,387072.0,,,2021-07-08T00:00:00.000,,,,,,
